Date,Time,Tank,Tank.Quadrant,Experiment.Stage,Light.PAR,Temp.C,Salinity,Conductivity,pH,Initials
20170717,19:11:00,Tank2,7,Treatment,2,28.9,37.3,60430,7.91,YZ_JM
20170717,19:11:00,Tank2,8,Treatment,4,28.9,37.3,60422,7.91,YZ_JM
20170717,19:11:00,Tank2,9,Treatment,3,28.9,37.3,60399,7.91,YZ_JM
20170717,19:17:00,Tank3,1,Treatment,4,29.7,37.3,61333,7.94,YZ_JM
20170717,19:17:00,Tank3,2,Treatment,5,29.6,37.3,61314,7.93,YZ_JM
20170717,19:17:00,Tank3,3,Treatment,5,29.6,37.3,61325,7.93,YZ_JM
20170717,19:17:00,Tank3,4,Treatment,5,29.6,37.3,61324,7.93,YZ_JM
20170717,19:17:00,Tank3,5,Treatment,7,29.6,37.3,61299,7.93,YZ_JM
20170717,19:17:00,Tank3,6,Treatment,5,29.6,37.3,61296,7.93,YZ_JM
20170717,19:17:00,Tank3,7,Treatment,8,29.6,37.3,61324,7.93,YZ_JM
20170717,19:17:00,Tank3,8,Treatment,5,29.6,37.3,61310,7.93,YZ_JM
20170717,19:17:00,Tank3,9,Treatment,4,29.6,37.3,61303,7.93,YZ_JM
20170718,16:45:00,Tank5,1,Treatment,20,29.5,37.4,61266,7.91,YZ_JM
20170718,16:45:00,Tank5,2,Treatment,15,29.5,37.4,61299,7.91,YZ_JM
20170718,16:45:00,Tank5,3,Treatment,74,29.6,37.3,61286,7.91,YZ_JM
20170718,16:45:00,Tank5,4,Treatment,69,29.6,37.4,61261,7.91,YZ_JM
20170718,16:45:00,Tank5,5,Treatment,55,29.5,37.4,61250,7.91,YZ_JM
20170718,16:45:00,Tank5,6,Treatment,49,29.5,37.4,61309,7.91,YZ_JM
20170718,16:45:00,Tank5,7,Treatment,73,29.6,37.4,61276,7.91,YZ_JM
20170718,16:45:00,Tank5,8,Treatment,137,29.5,37.4,61258,7.92,YZ_JM
20170718,16:45:00,Tank5,9,Treatment,63,29.5,37.3,61311,7.92,YZ_JM
20170718,16:48:00,Tank3,1,Treatment,40,31.8,37.4,63870,7.94,YZ_JM
20170718,16:48:00,Tank3,2,Treatment,58,31.8,37.4,63871,7.94,YZ_JM
20170718,16:48:00,Tank3,3,Treatment,49,31.8,37.3,63677,7.95,YZ_JM
20170718,16:48:00,Tank3,4,Treatment,70,31.8,37.3,63842,7.95,YZ_JM
20170718,16:48:00,Tank3,5,Treatment,42,31.8,37.3,63851,7.95,YZ_JM
20170718,16:48:00,Tank3,6,Treatment,51,31.8,37.3,63868,7.95,YZ_JM
20170718,16:48:00,Tank3,7,Treatment,68,31.6,37.4,63838,7.95,YZ_JM
20170718,16:48:00,Tank3,8,Treatment,40,31.8,37.3,63830,7.95,YZ_JM
20170718,16:48:00,Tank3,9,Treatment,27,31.9,37.3,63387,7.95,YZ_JM
20170718,16:52:00,Tank4,1,Treatment,41,31.6,37.3,63561,7.97,YZ_JM
20170718,16:52:00,Tank4,2,Treatment,42,31.6,37.4,63613,7.97,YZ_JM
20170718,16:52:00,Tank4,3,Treatment,52,31.6,37.3,63618,7.97,YZ_JM
20170718,16:52:00,Tank4,4,Treatment,39,31.6,37.3,63584,7.97,YZ_JM
20170718,16:52:00,Tank4,5,Treatment,38,31.6,37.3,63520,7.97,YZ_JM
20170718,16:52:00,Tank4,6,Treatment,37,31.6,37.4,63616,7.97,YZ_JM
20170718,16:52:00,Tank4,7,Treatment,43,31.6,37.3,63519,7.97,YZ_JM
20170718,16:52:00,Tank4,8,Treatment,65,31.5,37.4,63575,7.97,YZ_JM
20170718,16:52:00,Tank4,9,Treatment,66,31.5,37.4,63635,7.97,YZ_JM
20170718,16:54:00,Tank1,1,Treatment,423,29.5,37.4,61311,7.96,YZ_JM
20170718,16:54:00,Tank1,2,Treatment,480,29.5,37.3,61284,7.95,YZ_JM
20170718,16:54:00,Tank1,3,Treatment,109,29.5,37.3,61251,7.94,YZ_JM
20170718,16:54:00,Tank1,4,Treatment,292,29.5,37.3,61237,7.94,YZ_JM
20170718,16:54:00,Tank1,5,Treatment,159,29.5,37.3,61250,7.94,YZ_JM
20170718,16:54:00,Tank1,6,Treatment,114,29.5,37.3,61233,7.93,YZ_JM
20170718,16:54:00,Tank1,7,Treatment,316,29.5,37.3,61213,7.93,YZ_JM
20170718,16:54:00,Tank1,8,Treatment,130,29.5,37.4,61233,7.93,YZ_JM
20170718,16:54:00,Tank1,9,Treatment,99,29.5,37.3,61216,7.93,YZ_JM
20170718,16:56:00,Tank3,1,Treatment,457,29.4,37.4,61292,7.92,YZ_JM
20170718,16:56:00,Tank3,2,Treatment,293,29.5,37.3,61210,7.92,YZ_JM
20170718,16:56:00,Tank3,3,Treatment,91,29.5,37.4,61325,7.92,YZ_JM
20170718,16:56:00,Tank3,4,Treatment,125,29.5,37.5,61423,7.92,YZ_JM
20170718,16:56:00,Tank3,5,Treatment,104,29.5,37.4,61291,7.92,YZ_JM
20170718,16:56:00,Tank3,6,Treatment,274,29.5,37.4,61231,7.92,YZ_JM
20170718,16:56:00,Tank3,7,Treatment,71,29.4,37.4,61261,7.92,YZ_JM
20170718,16:56:00,Tank3,8,Treatment,81,29.5,37.4,61325,7.92,YZ_JM
20170718,16:56:00,Tank3,9,Treatment,70,29.5,37.4,61320,7.92,YZ_JM
20170719,17:03:00,Tank1,1,Treatment,270,29.4,37.5,61256,7.89,YZ_JM
20170719,17:03:00,Tank1,2,Treatment,211,29.4,37.5,61258,7.89,YZ_JM
20170719,17:03:00,Tank1,3,Treatment,74,29.4,37.5,61224,7.89,YZ_JM
20170719,17:03:00,Tank1,4,Treatment,318,29.4,37.5,61230,7.89,YZ_JM
20170719,17:03:00,Tank1,5,Treatment,123,29.4,37.4,61229,7.89,YZ_JM
20170719,17:03:00,Tank1,6,Treatment,93,29.4,37.4,61195,7.89,YZ_JM
20170719,17:03:00,Tank1,7,Treatment,124,29.2,37.5,61211,7.89,YZ_JM
20170719,17:03:00,Tank1,8,Treatment,143,29.3,37.5,61220,7.9,YZ_JM
20170719,17:03:00,Tank1,9,Treatment,75,29.4,37.4,61182,7.9,YZ_JM
20170719,17:05:00,Tank4,1,Treatment,70,30.9,37.5,63025,7.92,YZ_JM
20170719,17:05:00,Tank4,2,Treatment,188,30.9,37.5,63055,7.92,YZ_JM
20170719,17:05:00,Tank4,3,Treatment,201,30.9,37.5,63041,7.93,YZ_JM
20170719,17:05:00,Tank4,4,Treatment,92,30.9,37.5,63032,7.93,YZ_JM
20170719,17:05:00,Tank4,5,Treatment,158,30.9,37.5,63035,7.93,YZ_JM
20170719,17:05:00,Tank4,6,Treatment,233,30.9,37.5,63048,7.93,YZ_JM
20170719,17:05:00,Tank4,7,Treatment,54,30.9,37.5,63020,7.94,YZ_JM
20170719,17:05:00,Tank4,8,Treatment,383,30.9,37.5,63040,7.94,YZ_JM
20170719,17:05:00,Tank4,9,Treatment,568,30.9,37.5,63016,7.94,YZ_JM
20170719,17:07:00,Tank3,1,Treatment,67,31.3,37.5,63433,7.93,YZ_JM
20170719,17:07:00,Tank3,2,Treatment,191,31.3,37.5,63464,7.93,YZ_JM
20170719,17:07:00,Tank3,3,Treatment,121,31.3,37.5,63494,7.93,YZ_JM
20170719,17:07:00,Tank3,4,Treatment,588,31.3,37.4,63419,7.93,YZ_JM
20170719,17:07:00,Tank3,5,Treatment,87,31.3,37.5,63443,7.93,YZ_JM
20170719,17:07:00,Tank3,6,Treatment,160,31.3,37.5,63531,7.94,YZ_JM
20170719,17:07:00,Tank3,7,Treatment,177,31.3,37.5,63454,7.94,YZ_JM
20170719,17:07:00,Tank3,8,Treatment,114,31.3,37.5,63457,7.94,YZ_JM
20170719,17:07:00,Tank3,9,Treatment,149,31.3,37.5,63472,7.94,YZ_JM
20170719,17:09:00,Tank5,1,Treatment,77,29.6,37.4,61459,7.92,YZ_JM
20170719,17:09:00,Tank5,2,Treatment,87,29.6,37.4,61441,7.92,YZ_JM
20170719,17:09:00,Tank5,3,Treatment,61,29.6,37.4,61458,7.91,YZ_JM
20170719,17:09:00,Tank5,4,Treatment,528,29.6,37.4,61431,7.91,YZ_JM
20170719,17:09:00,Tank5,5,Treatment,141,29.6,37.4,61444,7.91,YZ_JM
20170719,17:09:00,Tank5,6,Treatment,94,29.6,37.4,61445,7.91,YZ_JM
20170719,17:09:00,Tank5,7,Treatment,105,29.6,37.4,61440,7.91,YZ_JM
20170719,17:09:00,Tank5,8,Treatment,213,29.6,37.4,61450,7.91,YZ_JM
20170719,17:09:00,Tank5,9,Treatment,85,29.6,37.4,61417,7.91,YZ_JM
20170719,17:11:00,Tank2,1,Treatment,378,29.6,37.4,61454,7.9,YZ_JM
20170719,17:11:00,Tank2,2,Treatment,123,29.6,37.4,61460,7.9,YZ_JM
20170719,17:11:00,Tank2,3,Treatment,661,29.6,37.4,61433,7.9,YZ_JM
20170719,17:11:00,Tank2,4,Treatment,239,29.6,37.4,61424,7.9,YZ_JM
20170719,17:11:00,Tank2,5,Treatment,158,29.6,37.4,61437,7.9,YZ_JM
20170719,17:11:00,Tank2,6,Treatment,358,29.6,37.4,61430,7.9,YZ_JM
20170719,17:11:00,Tank2,7,Treatment,116,29.6,37.4,61390,7.9,YZ_JM
20170719,17:11:00,Tank2,8,Treatment,120,29.6,37.4,61430,7.9,YZ_JM
20170719,17:11:00,Tank2,9,Treatment,153,29.6,37.4,61425,7.9,YZ_JM
20170720,16:36:00,Tank2,1,Treatment,457,30,37.6,62125,7.82,YZ_JM
20170720,16:36:00,Tank2,2,Treatment,235,30,37.6,62096,7.82,YZ_JM
20170720,16:36:00,Tank2,3,Treatment,44,30,37.5,62108,7.82,YZ_JM
20170720,16:36:00,Tank2,4,Treatment,105,30,37.5,62099,7.82,YZ_JM
20170720,16:36:00,Tank2,5,Treatment,334,30,37.5,62065,7.83,YZ_JM
20170720,16:36:00,Tank2,6,Treatment,115,30,37.5,62135,7.83,YZ_JM
20170720,16:36:00,Tank2,7,Treatment,30,30,37.5,62136,7.83,YZ_JM
20170720,16:36:00,Tank2,8,Treatment,89,30,37.5,62067,7.83,YZ_JM
20170720,16:36:00,Tank2,9,Treatment,59,30,37.5,62110,7.83,YZ_JM
20170720,16:39:00,Tank5,1,Treatment,57,29.9,37.5,61915,7.83,YZ_JM
20170720,16:39:00,Tank5,2,Treatment,81,29.9,37.5,61853,7.83,YZ_JM
20170720,16:39:00,Tank5,3,Treatment,317,29.8,37.5,61872,7.83,YZ_JM
20170720,16:39:00,Tank5,4,Treatment,225,29.9,37.5,61856,7.83,YZ_JM
20170720,16:39:00,Tank5,5,Treatment,358,29.9,37.5,61851,7.84,YZ_JM
20170720,16:39:00,Tank5,6,Treatment,84,29.8,37.5,61901,7.84,YZ_JM
20170720,16:39:00,Tank5,7,Treatment,161,29.9,37.5,61942,7.84,YZ_JM
20170720,16:39:00,Tank5,8,Treatment,101,29.9,37.5,61876,7.84,YZ_JM
20170720,16:39:00,Tank5,9,Treatment,124,29.9,37.5,61905,7.84,YZ_JM
20170720,16:42:00,Tank1,1,Treatment,267,29.8,37.5,61869,7.86,YZ_JM
20170720,16:42:00,Tank1,2,Treatment,464,29.8,37.5,61859,7.86,YZ_JM
20170720,16:42:00,Tank1,3,Treatment,229,29.8,37.5,61849,7.86,YZ_JM
20170720,16:42:00,Tank1,4,Treatment,252,29.8,37.5,61864,7.86,YZ_JM
20170720,16:42:00,Tank1,5,Treatment,445,29.8,37.5,61849,7.86,YZ_JM
20170720,16:42:00,Tank1,6,Treatment,128,29.8,37.5,61839,7.86,YZ_JM
20170720,16:42:00,Tank1,7,Treatment,153,29.8,37.5,61845,7.86,YZ_JM
20170720,16:42:00,Tank1,8,Treatment,106,29.8,37.5,61834,7.86,YZ_JM
20170720,16:42:00,Tank1,9,Treatment,101,29.8,37.5,61818,7.87,YZ_JM
20170720,16:48:00,Tank3,1,Treatment,89,31.7,37.5,64058,7.91,YZ_JM
20170720,16:48:00,Tank3,2,Treatment,117,31.7,37.6,64097,7.91,YZ_JM
20170720,16:48:00,Tank3,3,Treatment,90,31.7,37.6,64094,7.91,YZ_JM
20170720,16:48:00,Tank3,4,Treatment,58,31.7,37.6,64078,7.91,YZ_JM
20170720,16:48:00,Tank3,5,Treatment,374,31.7,37.6,64077,7.91,YZ_JM
20170720,16:48:00,Tank3,6,Treatment,241,31.7,37.5,64084,7.91,YZ_JM
20170720,16:48:00,Tank3,7,Treatment,57,31.7,37.5,64062,7.92,YZ_JM
20170720,16:48:00,Tank3,8,Treatment,94,31.7,37.5,64013,7.92,YZ_JM
20170720,16:48:00,Tank3,9,Treatment,105,31.7,37.6,64072,7.92,YZ_JM
20170720,16:51:00,Tank4,1,Treatment,30,31.3,37.5,63421,7.93,YZ_JM
20170720,16:51:00,Tank4,2,Treatment,103,31.3,37.6,63565,7.93,YZ_JM
20170720,16:51:00,Tank4,3,Treatment,62,31.3,37.6,63610,7.93,YZ_JM
20170720,16:51:00,Tank4,4,Treatment,47,31.3,37.6,63569,7.93,YZ_JM
20170720,16:51:00,Tank4,5,Treatment,55,31.3,37.6,63558,7.93,YZ_JM
20170720,16:51:00,Tank4,6,Treatment,262,31.3,37.5,63571,7.93,YZ_JM
20170720,16:51:00,Tank4,7,Treatment,29,31.3,37.5,63588,7.94,YZ_JM
20170720,16:51:00,Tank4,8,Treatment,161,31.3,37.6,63575,7.94,YZ_JM
20170720,16:51:00,Tank4,9,Treatment,69,31.3,37.6,63537,7.94,YZ_JM
20170721,18:34:00,Tank4,1,Treatment,15,30.7,37.4,62560,7.9,YZ_JM
20170721,18:34:00,Tank4,2,Treatment,31,30.7,37.4,62540,7.91,YZ_JM
20170721,18:34:00,Tank4,3,Treatment,28,30.7,37.4,62600,7.92,YZ_JM
20170721,18:34:00,Tank4,4,Treatment,22,30.7,37.4,62594,7.92,YZ_JM
20170721,18:34:00,Tank4,5,Treatment,26,30.7,37.4,62577,7.93,YZ_JM
20170721,18:34:00,Tank4,6,Treatment,27,30.7,37.4,62581,7.93,YZ_JM
20170721,18:34:00,Tank4,7,Treatment,12,30.7,37.4,62566,7.93,YZ_JM
20170721,18:34:00,Tank4,8,Treatment,21,30.7,37.4,62590,7.93,YZ_JM
20170721,18:34:00,Tank4,9,Treatment,35,30.7,37.4,62566,7.94,YZ_JM
20170721,18:37:00,Tank5,1,Treatment,8,29.3,37.3,61002,7.9,YZ_JM
20170721,18:37:00,Tank5,2,Treatment,6,29.3,37.3,60983,7.9,YZ_JM
20170721,18:37:00,Tank5,3,Treatment,6,29.3,37.3,60978,7.9,YZ_JM
20170721,18:37:00,Tank5,4,Treatment,11,29.3,37.3,60987,7.9,YZ_JM
20170721,18:37:00,Tank5,5,Treatment,8,29.3,37.3,60974,7.9,YZ_JM
20170721,18:37:00,Tank5,6,Treatment,10,29.3,37.3,60987,7.9,YZ_JM
20170721,18:37:00,Tank5,7,Treatment,19,29.3,37.3,60969,7.89,YZ_JM
20170721,18:37:00,Tank5,8,Treatment,16,29.3,37.3,60961,7.89,YZ_JM
20170721,18:37:00,Tank5,9,Treatment,12,29.3,37.3,60980,7.89,YZ_JM
20170721,18:40:00,Tank3,1,Treatment,15,30.9,37.4,62859,7.94,YZ_JM
20170721,18:40:00,Tank3,2,Treatment,26,30.9,37.3,62854,7.94,YZ_JM
20170721,18:40:00,Tank3,3,Treatment,23,30.9,37.3,62839,7.94,YZ_JM
20170721,18:40:00,Tank3,4,Treatment,31,30.9,37.3,62868,7.95,YZ_JM
20170721,18:40:00,Tank3,5,Treatment,32,30.9,37.3,62870,7.95,YZ_JM
20170721,18:40:00,Tank3,6,Treatment,25,30.9,37.3,62841,7.95,YZ_JM
20170721,18:40:00,Tank3,7,Treatment,27,30.9,37.3,62838,7.95,YZ_JM
20170721,18:40:00,Tank3,8,Treatment,26,30.9,37.3,62858,7.95,YZ_JM
20170721,18:40:00,Tank3,9,Treatment,24,30.9,37.3,62834,7.95,YZ_JM
20170721,18:43:00,Tank1,1,Treatment,20,29.4,37.3,61134,7.92,YZ_JM
20170721,18:43:00,Tank1,2,Treatment,21,29.4,37.3,61108,7.92,YZ_JM
20170721,18:43:00,Tank1,3,Treatment,27,29.4,37.2,61108,7.92,YZ_JM
20170721,18:43:00,Tank1,4,Treatment,36,29.4,37.3,61421,7.92,YZ_JM
20170721,18:43:00,Tank1,5,Treatment,37,29.4,37.3,61076,7.92,YZ_JM
20170721,18:43:00,Tank1,6,Treatment,28,29.4,37.3,61095,7.92,YZ_JM
20170721,18:43:00,Tank1,7,Treatment,71,29.4,37.3,61116,7.92,YZ_JM
20170721,18:43:00,Tank1,8,Treatment,26,29.4,37.3,61099,7.92,YZ_JM
20170721,18:43:00,Tank1,9,Treatment,19,29.4,37.3,61088,7.91,YZ_JM
20170721,18:47:00,Tank2,1,Treatment,29,29.5,37.3,61211,7.91,YZ_JM
20170721,18:47:00,Tank2,2,Treatment,28,29.5,37.3,61226,7.91,YZ_JM
20170721,18:47:00,Tank2,3,Treatment,30,29.5,37.3,61231,7.91,YZ_JM
20170721,18:47:00,Tank2,4,Treatment,18,29.5,37.3,61217,7.91,YZ_JM
20170721,18:47:00,Tank2,5,Treatment,16,29.5,37.3,61210,7.91,YZ_JM
20170721,18:47:00,Tank2,6,Treatment,14,29.5,37.3,61222,7.91,YZ_JM
20170721,18:47:00,Tank2,7,Treatment,9,29.5,37.4,61197,7.92,YZ_JM
20170721,18:47:00,Tank2,8,Treatment,10,29.5,37.3,61188,7.91,YZ_JM
20170721,18:47:00,Tank2,9,Treatment,5,29.5,37.3,61999,7.92,YZ_JM
20170722,18:24:00,Tank5,1,Treatment,8,29.6,37.4,61252,7.86,YZ_JM
20170722,18:24:00,Tank5,2,Treatment,7,29.6,37.4,61429,7.86,YZ_JM
20170722,18:24:00,Tank5,3,Treatment,5,29.6,37.4,61457,7.87,YZ_JM
20170722,18:24:00,Tank5,4,Treatment,11,29.6,37.4,61421,7.87,YZ_JM
20170722,18:24:00,Tank5,5,Treatment,7,29.6,37.4,61433,7.87,YZ_JM
20170722,18:24:00,Tank5,6,Treatment,10,29.6,37.4,61450,7.88,YZ_JM
20170722,18:24:00,Tank5,7,Treatment,17,29.6,37.4,61422,7.88,YZ_JM
20170722,18:24:00,Tank5,8,Treatment,12,29.6,37.4,61423,7.88,YZ_JM
20170722,18:24:00,Tank5,9,Treatment,11,29.6,37.4,61448,7.88,YZ_JM
20170722,18:28:00,Tank2,1,Treatment,32,30.1,37.5,61976,7.9,YZ_JM
20170722,18:28:00,Tank2,2,Treatment,27,30,37.5,62020,7.91,YZ_JM
20170722,18:28:00,Tank2,3,Treatment,38,30,37.5,62038,7.91,YZ_JM
20170722,18:28:00,Tank2,4,Treatment,36,30,37.5,61994,7.91,YZ_JM
20170722,18:28:00,Tank2,5,Treatment,38,30,37.4,61954,7.91,YZ_JM
20170722,18:28:00,Tank2,6,Treatment,39,30,37.5,62003,7.91,YZ_JM
20170722,18:28:00,Tank2,7,Treatment,30,30,37.5,61976,7.91,YZ_JM
20170722,18:28:00,Tank2,8,Treatment,27,30,37.5,61998,7.92,YZ_JM
20170722,18:28:00,Tank2,9,Treatment,29,30,37.5,61956,7.92,YZ_JM
20170722,18:31:00,Tank1,1,Treatment,36,29.9,37.4,61801,7.91,YZ_JM
20170722,18:31:00,Tank1,2,Treatment,39,29.9,37.4,61805,7.91,YZ_JM
20170722,18:31:00,Tank1,3,Treatment,34,29.9,37.4,61798,7.91,YZ_JM
20170722,18:31:00,Tank1,4,Treatment,45,29.9,37.4,61814,7.91,YZ_JM
20170722,18:31:00,Tank1,5,Treatment,15,29.9,37.4,61757,7.91,YZ_JM
20170722,18:31:00,Tank1,6,Treatment,24,29.9,37.4,61788,7.91,YZ_JM
20170722,18:31:00,Tank1,7,Treatment,48,29.9,37.4,61819,7.91,YZ_JM
20170722,18:31:00,Tank1,8,Treatment,40,29.9,37.4,61803,7.92,YZ_JM
20170722,18:31:00,Tank1,9,Treatment,24,29.9,37.4,61771,7.92,YZ_JM
20170722,18:34:00,Tank3,1,Treatment,21,32,37.4,64221,7.94,YZ_JM
20170722,18:34:00,Tank3,2,Treatment,35,32.1,37.4,64211,7.95,YZ_JM
20170722,18:34:00,Tank3,3,Treatment,36,32.1,37.4,64326,7.95,YZ_JM
20170722,18:34:00,Tank3,4,Treatment,44,32.1,37.4,64230,7.95,YZ_JM
20170722,18:34:00,Tank3,5,Treatment,39,32.1,37.4,64264,7.95,YZ_JM
20170722,18:34:00,Tank3,6,Treatment,37,32.1,37.5,64371,7.96,YZ_JM
20170722,18:34:00,Tank3,7,Treatment,39,32.1,37.4,64199,7.96,YZ_JM
20170722,18:34:00,Tank3,8,Treatment,47,32,37.4,64212,7.96,YZ_JM
20170722,18:34:00,Tank3,9,Treatment,33,32.1,37.4,64246,7.96,YZ_JM
20170722,18:37:00,Tank4,1,Treatment,26,31.5,37.4,63647,7.96,YZ_JM
20170722,18:37:00,Tank4,2,Treatment,26,31.4,37.4,63622,7.96,YZ_JM
20170722,18:37:00,Tank4,3,Treatment,24,31.5,37.4,63655,7.96,YZ_JM
20170722,18:37:00,Tank4,4,Treatment,28,31.4,37.5,63666,7.96,YZ_JM
20170722,18:37:00,Tank4,5,Treatment,30,31.5,37.4,63589,7.96,YZ_JM
20170722,18:37:00,Tank4,6,Treatment,28,31.5,37.4,63649,7.96,YZ_JM
20170722,18:37:00,Tank4,7,Treatment,31,31.5,37.4,63643,7.96,YZ_JM
20170722,18:37:00,Tank4,8,Treatment,27,31.5,37.4,63598,7.96,YZ_JM
20170722,18:37:00,Tank4,9,Treatment,23,31.5,37.4,63609,7.96,YZ_JM
20170723,17:16:00,Tank3,1,Treatment,34,32.4,37.5,64858,7.98,YZ_JM
20170723,17:16:00,Tank3,2,Treatment,34,32.5,37.5,64892,7.98,YZ_JM
20170723,17:16:00,Tank3,3,Treatment,42,32.5,37.5,64924,7.98,YZ_JM
20170723,17:16:00,Tank3,4,Treatment,40,32.5,37.5,64856,7.98,YZ_JM
20170723,17:16:00,Tank3,5,Treatment,78,32.5,37.5,64868,7.98,YZ_JM
20170723,17:16:00,Tank3,6,Treatment,58,32.5,37.5,64908,7.98,YZ_JM
20170723,17:16:00,Tank3,7,Treatment,47,32.5,37.5,64843,7.98,YZ_JM
20170723,17:16:00,Tank3,8,Treatment,26,32.5,37.5,64849,7.98,YZ_JM
20170723,17:16:00,Tank3,9,Treatment,45,32.5,37.5,64893,7.98,YZ_JM
20170723,17:18:00,Tank4,1,Treatment,33,31.7,37.6,64001,7.99,YZ_JM
20170723,17:18:00,Tank4,2,Treatment,37,31.6,37.6,63954,7.99,YZ_JM
20170723,17:18:00,Tank4,3,Treatment,56,31.7,37.6,64010,7.99,YZ_JM
20170723,17:18:00,Tank4,4,Treatment,31,31.7,37.6,63926,7.98,YZ_JM
20170723,17:18:00,Tank4,5,Treatment,40,31.7,37.5,63971,7.98,YZ_JM
20170723,17:18:00,Tank4,6,Treatment,93,31.7,37.6,64026,7.98,YZ_JM
20170723,17:18:00,Tank4,7,Treatment,36,31.7,37.6,64035,7.98,YZ_JM
20170723,17:18:00,Tank4,8,Treatment,48,31.7,37.6,64040,7.98,YZ_JM
20170723,17:18:00,Tank4,9,Treatment,77,31.7,37.5,64046,7.98,YZ_JM
20170723,17:20:00,Tank2,1,Treatment,90,30.6,37.6,62791,7.97,YZ_JM
20170723,17:20:00,Tank2,2,Treatment,103,30.6,37.6,62774,7.97,YZ_JM
20170723,17:20:00,Tank2,3,Treatment,105,30.6,37.6,62810,7.96,YZ_JM
20170723,17:20:00,Tank2,4,Treatment,654,30.6,37.5,62760,7.96,YZ_JM
20170723,17:20:00,Tank2,5,Treatment,142,30.6,37.5,62737,7.96,YZ_JM
20170723,17:20:00,Tank2,6,Treatment,164,30.6,37.5,62716,7.96,YZ_JM
20170723,17:20:00,Tank2,7,Treatment,95,30.6,37.5,62707,7.96,YZ_JM
20170723,17:20:00,Tank2,8,Treatment,112,30.6,37.5,62688,7.96,YZ_JM
20170723,17:20:00,Tank2,9,Treatment,99,30.6,37.5,62726,7.96,YZ_JM
20170723,17:22:00,Tank1,1,Treatment,83,30.4,37.5,62459,7.95,YZ_JM
20170723,17:22:00,Tank1,2,Treatment,208,30.4,37.5,62470,7.94,YZ_JM
20170723,17:22:00,Tank1,3,Treatment,125,30.4,37.5,62455,7.94,YZ_JM
20170723,17:22:00,Tank1,4,Treatment,925,30.4,37.5,62789,7.94,YZ_JM
20170723,17:22:00,Tank1,5,Treatment,944,30.4,37.5,62450,7.94,YZ_JM
20170723,17:22:00,Tank1,6,Treatment,220,30.4,37.5,62447,7.94,YZ_JM
20170723,17:22:00,Tank1,7,Treatment,172,30.4,37.5,62494,7.94,YZ_JM
20170723,17:22:00,Tank1,8,Treatment,274,30.4,37.5,62456,7.94,YZ_JM
20170723,17:22:00,Tank1,9,Treatment,97,30.4,37.5,62444,7.94,YZ_JM
20170723,17:24:00,Tank5,1,Treatment,26,30,37.5,62067,7.93,YZ_JM
20170723,17:24:00,Tank5,2,Treatment,16,30,37.5,62053,7.93,YZ_JM
20170723,17:24:00,Tank5,3,Treatment,26,30,37.5,62041,7.92,YZ_JM
20170723,17:24:00,Tank5,4,Treatment,24,30,37.5,62051,7.92,YZ_JM
20170723,17:24:00,Tank5,5,Treatment,22,30,37.5,61977,7.92,YZ_JM
20170723,17:24:00,Tank5,6,Treatment,19,30,37.5,62038,7.92,YZ_JM
20170723,17:24:00,Tank5,7,Treatment,52,30,37.5,62050,7.92,YZ_JM
20170723,17:24:00,Tank5,8,Treatment,27,30,37.5,62024,7.92,YZ_JM
20170723,17:24:00,Tank5,9,Treatment,28,30,37.5,62066,7.92,YZ_JM
20170724,16:28:00,Tank2,1,Treatment,86,29.9,37.5,61894,7.9,YZ_JM
20170724,16:28:00,Tank2,2,Treatment,426,29.9,37.5,61886,7.9,YZ_JM
20170724,16:28:00,Tank2,3,Treatment,559,29.9,37.5,61890,7.9,YZ_JM
20170724,16:28:00,Tank2,4,Treatment,376,29.9,37.5,61889,7.9,YZ_JM
20170724,16:28:00,Tank2,5,Treatment,341,29.9,37.5,61903,7.9,YZ_JM
20170724,16:28:00,Tank2,6,Treatment,386,29.9,37.5,61914,7.9,YZ_JM
20170724,16:28:00,Tank2,7,Treatment,122,29.9,37.5,61918,7.91,YZ_JM
20170724,16:28:00,Tank2,8,Treatment,106,29.9,37.5,61926,7.91,YZ_JM
20170724,16:28:00,Tank2,9,Treatment,114,29.9,37.5,61945,7.91,YZ_JM
20170724,16:30:00,Tank5,1,Treatment,148,29.9,37.5,61903,7.89,YZ_JM
20170724,16:30:00,Tank5,2,Treatment,241,29.9,37.5,61888,7.89,YZ_JM
20170724,16:30:00,Tank5,3,Treatment,16,29.9,37.5,61980,7.89,YZ_JM
20170724,16:30:00,Tank5,4,Treatment,1394,29.9,37.5,61869,7.89,YZ_JM
20170724,16:30:00,Tank5,5,Treatment,281,29.9,37.5,61886,7.89,YZ_JM
20170724,16:30:00,Tank5,6,Treatment,312,29.9,37.5,61973,7.89,YZ_JM
20170724,16:30:00,Tank5,7,Treatment,35,29.9,37.5,61957,7.89,YZ_JM
20170724,16:30:00,Tank5,8,Treatment,98,29.9,37.5,61945,7.89,YZ_JM
20170724,16:30:00,Tank5,9,Treatment,41,29.9,37.5,61979,7.89,YZ_JM
20170724,16:32:00,Tank1,1,Treatment,241,29.8,37.5,61818,7.9,YZ_JM
20170724,16:32:00,Tank1,2,Treatment,299,29.8,37.5,61789,7.9,YZ_JM
20170724,16:32:00,Tank1,3,Treatment,82,29.8,37.5,61746,7.9,YZ_JM
20170724,16:32:00,Tank1,4,Treatment,173,29.8,37.5,61760,7.9,YZ_JM
