Tank,Date,Time,Temp
4,31-Jul-17,10:30:00,29.991
4,31-Jul-17,10:30:00,30.091
4,31-Jul-17,11:00:00,29.991
4,31-Jul-17,11:00:00,30.243
4,31-Jul-17,11:30:00,30.192
4,31-Jul-17,11:30:00,30.571
4,31-Jul-17,12:00:00,30.369
4,31-Jul-17,12:00:00,30.748
4,31-Jul-17,12:30:00,30.571
4,31-Jul-17,12:30:00,30.697
4,31-Jul-17,13:00:00,30.722
4,31-Jul-17,13:00:00,31.001
4,31-Jul-17,13:30:00,30.874
4,31-Jul-17,13:30:00,31.128
4,31-Jul-17,14:00:00,31.23
4,31-Jul-17,14:00:00,31.331
4,31-Jul-17,14:30:00,31.077
4,31-Jul-17,14:30:00,31.306
4,31-Jul-17,15:00:00,31.153
4,31-Jul-17,15:00:00,31.382
4,31-Jul-17,15:30:00,31.255
4,31-Jul-17,15:30:00,31.382
4,31-Jul-17,16:00:00,31.255
4,31-Jul-17,16:00:00,31.408
4,31-Jul-17,16:30:00,31.23
4,31-Jul-17,16:30:00,31.408
4,31-Jul-17,17:00:00,31.204
4,31-Jul-17,17:00:00,31.255
4,31-Jul-17,17:30:00,30.976
4,31-Jul-17,17:30:00,31.026
4,31-Jul-17,18:00:00,30.9
4,31-Jul-17,18:00:00,30.95
4,31-Jul-17,18:30:00,30.849
4,31-Jul-17,18:30:00,30.925
4,31-Jul-17,19:00:00,30.722
4,31-Jul-17,19:00:00,30.824
4,31-Jul-17,19:30:00,30.571
4,31-Jul-17,19:30:00,30.646
4,31-Jul-17,20:00:00,30.419
4,31-Jul-17,20:00:00,30.52
4,31-Jul-17,20:30:00,30.217
4,31-Jul-17,20:30:00,30.268
4,31-Jul-17,21:00:00,29.941
4,31-Jul-17,21:00:00,30.066
4,31-Jul-17,21:30:00,29.79
4,31-Jul-17,21:30:00,29.916
4,31-Jul-17,22:00:00,29.715
4,31-Jul-17,22:00:00,29.79
4,31-Jul-17,22:30:00,29.54
4,31-Jul-17,22:30:00,29.64
4,31-Jul-17,23:00:00,29.439
4,31-Jul-17,23:00:00,29.565
4,31-Jul-17,23:30:00,29.365
4,31-Jul-17,23:30:00,29.464
5,12-Jul-17,0:00:00,29.49
5,12-Jul-17,0:00:00,29.389
5,12-Jul-17,0:30:00,29.464
5,12-Jul-17,0:30:00,29.389
5,12-Jul-17,1:00:00,29.439
5,12-Jul-17,1:00:00,29.365
5,12-Jul-17,1:30:00,29.389
5,12-Jul-17,1:30:00,29.34
5,12-Jul-17,2:00:00,29.365
5,12-Jul-17,2:00:00,29.315
5,12-Jul-17,2:30:00,29.34
5,12-Jul-17,2:30:00,29.29
5,12-Jul-17,3:00:00,29.315
5,12-Jul-17,3:00:00,29.24
5,12-Jul-17,3:30:00,29.29
5,12-Jul-17,3:30:00,29.215
5,12-Jul-17,4:00:00,29.265
5,12-Jul-17,4:00:00,29.19
5,12-Jul-17,4:30:00,29.24
5,12-Jul-17,4:30:00,29.165
5,12-Jul-17,5:00:00,29.215
5,12-Jul-17,5:00:00,29.14
5,12-Jul-17,5:30:00,29.19
5,12-Jul-17,5:30:00,29.115
5,12-Jul-17,6:00:00,29.14
5,12-Jul-17,6:00:00,29.09
5,12-Jul-17,6:30:00,29.115
5,12-Jul-17,6:30:00,29.065
5,12-Jul-17,7:00:00,29.09
5,12-Jul-17,7:00:00,29.04
5,12-Jul-17,7:30:00,29.065
5,12-Jul-17,7:30:00,29.04
5,12-Jul-17,8:00:00,29.04
5,12-Jul-17,8:00:00,29.04
5,12-Jul-17,8:30:00,29.015
5,12-Jul-17,8:30:00,29.04
5,12-Jul-17,9:00:00,29.015
5,12-Jul-17,9:00:00,29.015
5,12-Jul-17,9:30:00,28.99
5,12-Jul-17,9:30:00,28.99
5,12-Jul-17,10:00:00,28.99
5,12-Jul-17,10:00:00,28.99
5,12-Jul-17,10:30:00,28.99
5,12-Jul-17,10:30:00,29.015
5,12-Jul-17,11:00:00,29.04
5,12-Jul-17,11:00:00,29.04
5,12-Jul-17,11:30:00,29.09
5,12-Jul-17,11:30:00,29.115
5,12-Jul-17,12:00:00,29.115
5,12-Jul-17,12:00:00,29.215
5,12-Jul-17,12:30:00,29.215
5,12-Jul-17,12:30:00,29.414
5,12-Jul-17,13:00:00,29.24
5,12-Jul-17,13:00:00,29.615
5,12-Jul-17,13:30:00,29.389
5,12-Jul-17,13:30:00,29.765
5,12-Jul-17,14:00:00,29.414
5,12-Jul-17,14:00:00,29.916
5,12-Jul-17,14:30:00,29.49
5,12-Jul-17,14:30:00,30.041
5,12-Jul-17,15:00:00,29.49
5,12-Jul-17,15:00:00,30.091
5,12-Jul-17,15:30:00,29.49
5,12-Jul-17,15:30:00,30.117
5,12-Jul-17,16:00:00,29.54
5,12-Jul-17,16:00:00,30.192
5,12-Jul-17,16:30:00,29.565
5,12-Jul-17,16:30:00,30.217
5,12-Jul-17,17:00:00,29.565
5,12-Jul-17,17:00:00,30.217
5,12-Jul-17,17:30:00,29.565
5,12-Jul-17,17:30:00,30.066
5,12-Jul-17,18:00:00,29.565
5,12-Jul-17,18:00:00,29.916
5,12-Jul-17,18:30:00,29.515
5,12-Jul-17,18:30:00,29.79
5,12-Jul-17,19:00:00,29.54
5,12-Jul-17,19:00:00,29.69
5,12-Jul-17,19:30:00,29.565
5,12-Jul-17,19:30:00,29.615
5,12-Jul-17,20:00:00,29.615
5,12-Jul-17,20:00:00,29.565
5,12-Jul-17,20:30:00,29.365
5,12-Jul-17,20:30:00,29.54
5,12-Jul-17,21:00:00,29.515
5,12-Jul-17,21:00:00,29.414
5,12-Jul-17,21:30:00,29.49
5,12-Jul-17,21:30:00,29.34
5,12-Jul-17,22:00:00,29.49
5,12-Jul-17,22:00:00,29.29
5,12-Jul-17,22:30:00,29.49
5,12-Jul-17,22:30:00,29.24
5,12-Jul-17,23:00:00,29.49
5,12-Jul-17,23:00:00,29.24
5,12-Jul-17,23:30:00,29.464
5,12-Jul-17,23:30:00,29.24
5,13-Jul-17,0:00:00,29.464
5,13-Jul-17,0:00:00,29.215
5,13-Jul-17,0:30:00,29.439
5,13-Jul-17,0:30:00,29.19
5,13-Jul-17,1:00:00,29.389
5,13-Jul-17,1:00:00,29.14
5,13-Jul-17,1:30:00,29.365
5,13-Jul-17,1:30:00,29.115
5,13-Jul-17,2:00:00,29.34
5,13-Jul-17,2:00:00,29.09
5,13-Jul-17,2:30:00,29.315
5,13-Jul-17,2:30:00,29.065
5,13-Jul-17,3:00:00,29.265
5,13-Jul-17,3:00:00,29.04
5,13-Jul-17,3:30:00,29.265
5,13-Jul-17,3:30:00,29.015
5,13-Jul-17,4:00:00,29.24
5,13-Jul-17,4:00:00,28.965
5,13-Jul-17,4:30:00,29.19
5,13-Jul-17,4:30:00,28.916
5,13-Jul-17,5:00:00,29.165
5,13-Jul-17,5:00:00,28.891
5,13-Jul-17,5:30:00,29.14
5,13-Jul-17,5:30:00,28.866
5,13-Jul-17,6:00:00,29.09
5,13-Jul-17,6:00:00,28.841
5,13-Jul-17,6:30:00,29.065
5,13-Jul-17,6:30:00,28.816
5,13-Jul-17,7:00:00,29.09
5,13-Jul-17,7:00:00,28.816
5,13-Jul-17,7:30:00,29.09
5,13-Jul-17,7:30:00,28.841
5,13-Jul-17,8:00:00,29.19
5,13-Jul-17,8:00:00,28.916
5,13-Jul-17,8:30:00,29.165
5,13-Jul-17,8:30:00,28.99
5,13-Jul-17,9:00:00,29.09
5,13-Jul-17,9:00:00,29.065
5,13-Jul-17,9:30:00,29.065
5,13-Jul-17,9:30:00,29.115
5,13-Jul-17,10:00:00,29.065
5,13-Jul-17,10:00:00,29.115
5,13-Jul-17,10:30:00,29.09
5,13-Jul-17,10:30:00,29.09
5,13-Jul-17,11:00:00,29.14
5,13-Jul-17,11:00:00,29.14
5,13-Jul-17,11:30:00,29.215
5,13-Jul-17,11:30:00,29.24
5,13-Jul-17,12:00:00,29.34
5,13-Jul-17,12:00:00,29.439
5,13-Jul-17,12:30:00,30.52
5,13-Jul-17,12:30:00,29.69
5,13-Jul-17,13:00:00,29.765
5,13-Jul-17,13:00:00,29.89
5,13-Jul-17,13:30:00,30.117
5,13-Jul-17,13:30:00,30.041
5,13-Jul-17,14:00:00,30.117
5,13-Jul-17,14:00:00,30.142
5,13-Jul-17,14:30:00,30.394
5,13-Jul-17,14:30:00,30.243
5,13-Jul-17,15:00:00,30.419
5,13-Jul-17,15:00:00,30.243
5,13-Jul-17,15:30:00,30.394
5,13-Jul-17,15:30:00,30.167
5,13-Jul-17,16:00:00,30.419
5,13-Jul-17,16:00:00,30.268
5,13-Jul-17,16:30:00,30.394
5,13-Jul-17,16:30:00,30.192
5,13-Jul-17,17:00:00,30.268
5,13-Jul-17,17:00:00,30.041
5,13-Jul-17,17:30:00,30.117
5,13-Jul-17,17:30:00,29.89
5,13-Jul-17,18:00:00,29.865
5,13-Jul-17,18:00:00,29.79
5,13-Jul-17,18:30:00,29.715
5,13-Jul-17,18:30:00,29.69
5,13-Jul-17,19:00:00,29.715
5,13-Jul-17,19:00:00,29.69
5,13-Jul-17,19:30:00,29.665
5,13-Jul-17,19:30:00,27.85
5,13-Jul-17,20:00:00,29.69
5,13-Jul-17,20:00:00,29.565
5,13-Jul-17,20:30:00,29.79
5,13-Jul-17,20:30:00,29.74
5,13-Jul-17,21:00:00,29.815
5,13-Jul-17,21:00:00,29.79
5,13-Jul-17,21:30:00,29.815
5,13-Jul-17,21:30:00,29.79
5,13-Jul-17,22:00:00,29.815
5,13-Jul-17,22:00:00,29.79
5,13-Jul-17,22:30:00,29.815
5,13-Jul-17,22:30:00,29.79
5,13-Jul-17,23:00:00,29.815
5,13-Jul-17,23:00:00,29.79
5,13-Jul-17,23:30:00,29.79
5,13-Jul-17,23:30:00,29.765
5,14-Jul-17,0:00:00,29.765
5,14-Jul-17,0:00:00,29.74
5,14-Jul-17,0:30:00,29.74
5,14-Jul-17,0:30:00,29.715
5,14-Jul-17,1:00:00,29.74
5,14-Jul-17,1:00:00,29.69
5,14-Jul-17,1:30:00,29.715
5,14-Jul-17,1:30:00,29.665
5,14-Jul-17,2:00:00,29.69
5,14-Jul-17,2:00:00,29.665
5,14-Jul-17,2:30:00,29.665
5,14-Jul-17,2:30:00,29.64
5,14-Jul-17,3:00:00,29.64
5,14-Jul-17,3:00:00,29.615
5,14-Jul-17,3:30:00,29.615
5,14-Jul-17,3:30:00,29.565
5,14-Jul-17,4:00:00,29.59
5,14-Jul-17,4:00:00,29.54
5,14-Jul-17,4:30:00,29.565
5,14-Jul-17,4:30:00,29.515
5,14-Jul-17,5:00:00,29.515
5,14-Jul-17,5:00:00,29.464
5,14-Jul-17,5:30:00,29.49
5,14-Jul-17,5:30:00,29.439
5,14-Jul-17,6:00:00,29.464
5,14-Jul-17,6:00:00,29.414
5,14-Jul-17,6:30:00,29.414
5,14-Jul-17,6:30:00,29.365
5,14-Jul-17,7:00:00,29.389
5,14-Jul-17,7:00:00,29.315
5,14-Jul-17,7:30:00,29.365
5,14-Jul-17,7:30:00,29.34
5,14-Jul-17,8:00:00,29.34
5,14-Jul-17,8:00:00,29.315
5,14-Jul-17,8:30:00,29.315
5,14-Jul-17,8:30:00,29.29
5,14-Jul-17,9:00:00,29.29
5,14-Jul-17,9:00:00,29.29
5,14-Jul-17,9:30:00,29.24
5,14-Jul-17,9:30:00,29.24
5,14-Jul-17,10:00:00,29.215
5,14-Jul-17,10:00:00,29.215
5,14-Jul-17,10:30:00,29.215
5,14-Jul-17,10:30:00,29.265
5,14-Jul-17,11:00:00,29.215
5,14-Jul-17,11:00:00,29.24
5,14-Jul-17,11:30:00,29.215
5,14-Jul-17,11:30:00,29.24
5,14-Jul-17,12:00:00,29.24
5,14-Jul-17,12:00:00,29.265
5,14-Jul-17,12:30:00,29.265
5,14-Jul-17,12:30:00,29.315
5,14-Jul-17,13:00:00,29.365
5,14-Jul-17,13:00:00,29.49
5,14-Jul-17,13:30:00,29.54
5,14-Jul-17,13:30:00,29.615
5,14-Jul-17,14:00:00,29.665
5,14-Jul-17,14:00:00,29.765
5,14-Jul-17,14:30:00,29.79
5,14-Jul-17,14:30:00,29.89
5,14-Jul-17,15:00:00,29.89
5,14-Jul-17,15:00:00,29.991
5,14-Jul-17,15:30:00,29.966
5,14-Jul-17,15:30:00,30.117
5,14-Jul-17,16:00:00,29.991
5,14-Jul-17,16:00:00,30.167
5,14-Jul-17,16:30:00,30.041
5,14-Jul-17,16:30:00,30.243
5,14-Jul-17,17:00:00,30.016
5,14-Jul-17,17:00:00,30.142
5,14-Jul-17,17:30:00,29.815
5,14-Jul-17,17:30:00,29.916
5,14-Jul-17,18:00:00,29.74
5,14-Jul-17,18:00:00,29.815
5,14-Jul-17,18:30:00,29.715
5,14-Jul-17,18:30:00,29.765
5,14-Jul-17,19:00:00,29.74
5,14-Jul-17,19:00:00,29.765
5,14-Jul-17,19:30:00,29.715
5,14-Jul-17,19:30:00,29.715
5,14-Jul-17,20:00:00,29.79
5,14-Jul-17,20:00:00,29.765
5,14-Jul-17,20:30:00,29.79
5,14-Jul-17,20:30:00,29.765
5,14-Jul-17,21:00:00,29.815
5,14-Jul-17,21:00:00,29.79
5,14-Jul-17,21:30:00,29.84
5,14-Jul-17,21:30:00,29.815
5,14-Jul-17,22:00:00,29.84
5,14-Jul-17,22:00:00,29.815
5,14-Jul-17,22:30:00,29.84
5,14-Jul-17,22:30:00,29.815
5,14-Jul-17,23:00:00,29.865
5,14-Jul-17,23:00:00,29.815
5,14-Jul-17,23:30:00,29.84
5,14-Jul-17,23:30:00,29.815
5,15-Jul-17,0:00:00,29.84
5,15-Jul-17,0:00:00,29.79
5,15-Jul-17,0:30:00,29.815
5,15-Jul-17,0:30:00,29.765
5,15-Jul-17,1:00:00,29.815
5,15-Jul-17,1:00:00,29.765
5,15-Jul-17,1:30:00,29.79
5,15-Jul-17,1:30:00,29.74
5,15-Jul-17,2:00:00,29.74
5,15-Jul-17,2:00:00,29.69
5,15-Jul-17,2:30:00,29.715
5,15-Jul-17,2:30:00,29.665
5,15-Jul-17,3:00:00,29.69
5,15-Jul-17,3:00:00,29.615
5,15-Jul-17,3:30:00,29.665
5,15-Jul-17,3:30:00,29.565
5,15-Jul-17,4:00:00,29.615
5,15-Jul-17,4:00:00,29.565
5,15-Jul-17,4:30:00,29.59
5,15-Jul-17,4:30:00,29.515
5,15-Jul-17,5:00:00,29.565
5,15-Jul-17,5:00:00,29.464
5,15-Jul-17,5:30:00,29.515
5,15-Jul-17,5:30:00,29.439
5,15-Jul-17,6:00:00,29.49
5,15-Jul-17,6:00:00,29.414
5,15-Jul-17,6:30:00,29.439
5,15-Jul-17,6:30:00,29.365
5,15-Jul-17,7:00:00,29.389
5,15-Jul-17,7:00:00,29.315
5,15-Jul-17,7:30:00,29.365
5,15-Jul-17,7:30:00,29.29
5,15-Jul-17,8:00:00,29.365
5,15-Jul-17,8:00:00,29.29
5,15-Jul-17,8:30:00,29.34
5,15-Jul-17,8:30:00,29.29
5,15-Jul-17,9:00:00,29.315
5,15-Jul-17,9:00:00,29.315
5,15-Jul-17,9:30:00,29.29
5,15-Jul-17,9:30:00,29.29
5,15-Jul-17,10:00:00,29.24
5,15-Jul-17,10:00:00,29.24
5,15-Jul-17,10:30:00,29.215
5,15-Jul-17,10:30:00,29.215
5,15-Jul-17,11:00:00,29.215
5,15-Jul-17,11:00:00,29.24
5,15-Jul-17,11:30:00,29.215
5,15-Jul-17,11:30:00,29.24
5,15-Jul-17,12:00:00,29.215
5,15-Jul-17,12:00:00,29.24
5,15-Jul-17,12:30:00,29.265
5,15-Jul-17,12:30:00,29.29
5,15-Jul-17,13:00:00,29.34
5,15-Jul-17,13:00:00,29.439
5,15-Jul-17,13:30:00,29.49
5,15-Jul-17,13:30:00,29.565
5,15-Jul-17,14:00:00,29.64
5,15-Jul-17,14:00:00,29.69
5,15-Jul-17,14:30:00,29.715
5,15-Jul-17,14:30:00,29.815
5,15-Jul-17,15:00:00,29.79
5,15-Jul-17,15:00:00,29.89
5,15-Jul-17,15:30:00,29.916
5,15-Jul-17,15:30:00,29.991
5,15-Jul-17,16:00:00,29.966
5,15-Jul-17,16:00:00,30.066
5,15-Jul-17,16:30:00,29.941
5,15-Jul-17,16:30:00,30.117
5,15-Jul-17,17:00:00,29.966
5,15-Jul-17,17:00:00,30.117
5,15-Jul-17,17:30:00,29.916
5,15-Jul-17,17:30:00,30.016
5,15-Jul-17,18:00:00,29.815
5,15-Jul-17,18:00:00,29.916
5,15-Jul-17,18:30:00,29.765
5,15-Jul-17,18:30:00,29.815
5,15-Jul-17,19:00:00,29.765
5,15-Jul-17,19:00:00,29.79
5,15-Jul-17,19:30:00,29.69
5,15-Jul-17,19:30:00,29.64
5,15-Jul-17,20:00:00,29.715
5,15-Jul-17,20:00:00,29.665
5,15-Jul-17,20:30:00,29.715
5,15-Jul-17,20:30:00,29.665
5,15-Jul-17,21:00:00,29.765
5,15-Jul-17,21:00:00,29.69
5,15-Jul-17,21:30:00,29.765
5,15-Jul-17,21:30:00,29.665
5,15-Jul-17,22:00:00,29.765
5,15-Jul-17,22:00:00,29.665
5,15-Jul-17,22:30:00,29.79
5,15-Jul-17,22:30:00,29.69
5,15-Jul-17,23:00:00,29.79
5,15-Jul-17,23:00:00,29.715
5,15-Jul-17,23:30:00,29.79
5,15-Jul-17,23:30:00,29.69
5,16-Jul-17,0:00:00,29.765
5,16-Jul-17,0:00:00,29.69
5,16-Jul-17,0:30:00,29.765
5,16-Jul-17,0:30:00,29.69
5,16-Jul-17,1:00:00,29.765
5,16-Jul-17,1:00:00,29.69
5,16-Jul-17,1:30:00,29.74
5,16-Jul-17,1:30:00,29.64
5,16-Jul-17,2:00:00,29.715
5,16-Jul-17,2:00:00,29.615
5,16-Jul-17,2:30:00,29.69
5,16-Jul-17,2:30:00,29.59
5,16-Jul-17,3:00:00,29.64
5,16-Jul-17,3:00:00,29.49
5,16-Jul-17,3:30:00,29.615
5,16-Jul-17,3:30:00,29.464
5,16-Jul-17,4:00:00,29.59
5,16-Jul-17,4:00:00,29.464
5,16-Jul-17,4:30:00,29.565
5,16-Jul-17,4:30:00,29.439
5,16-Jul-17,5:00:00,29.515
5,16-Jul-17,5:00:00,29.389
5,16-Jul-17,5:30:00,29.439
5,16-Jul-17,5:30:00,29.24
5,16-Jul-17,6:00:00,29.464
5,16-Jul-17,6:00:00,29.215
5,16-Jul-17,6:30:00,29.464
5,16-Jul-17,6:30:00,29.265
5,16-Jul-17,7:00:00,29.439
5,16-Jul-17,7:00:00,29.29
5,16-Jul-17,7:30:00,29.439
5,16-Jul-17,7:30:00,29.315
5,16-Jul-17,8:00:00,29.439
5,16-Jul-17,8:00:00,29.34
5,16-Jul-17,8:30:00,29.414
5,16-Jul-17,8:30:00,29.365
5,16-Jul-17,9:00:00,29.389
5,16-Jul-17,9:00:00,29.365
5,16-Jul-17,9:30:00,29.365
5,16-Jul-17,9:30:00,29.34
5,16-Jul-17,10:00:00,29.315
5,16-Jul-17,10:00:00,29.315
5,16-Jul-17,10:30:00,29.315
5,16-Jul-17,10:30:00,29.315
5,16-Jul-17,11:00:00,29.29
5,16-Jul-17,11:00:00,29.315
5,16-Jul-17,11:30:00,29.29
5,16-Jul-17,11:30:00,29.315
5,16-Jul-17,12:00:00,29.315
5,16-Jul-17,12:00:00,29.315
5,16-Jul-17,12:30:00,29.34
5,16-Jul-17,12:30:00,29.389
5,16-Jul-17,13:00:00,29.464
5,16-Jul-17,13:00:00,29.59
5,16-Jul-17,13:30:00,29.64
5,16-Jul-17,13:30:00,29.765
5,16-Jul-17,14:00:00,29.715
5,16-Jul-17,14:00:00,29.89
5,16-Jul-17,14:30:00,29.79
5,16-Jul-17,14:30:00,29.991
5,16-Jul-17,15:00:00,29.84
5,16-Jul-17,15:00:00,30.192
5,16-Jul-17,15:30:00,29.916
5,16-Jul-17,15:30:00,30.343
5,16-Jul-17,16:00:00,29.991
5,16-Jul-17,16:00:00,30.495
5,16-Jul-17,16:30:00,29.941
5,16-Jul-17,16:30:00,30.52
5,16-Jul-17,17:00:00,30.041
5,16-Jul-17,17:00:00,30.545
5,16-Jul-17,17:30:00,29.991
5,16-Jul-17,17:30:00,30.369
5,16-Jul-17,18:00:00,29.941
5,16-Jul-17,18:00:00,30.167
5,16-Jul-17,18:30:00,29.89
5,16-Jul-17,18:30:00,29.991
5,16-Jul-17,19:00:00,29.865
5,16-Jul-17,19:00:00,29.89
5,16-Jul-17,19:30:00,29.84
5,16-Jul-17,19:30:00,29.815
5,16-Jul-17,20:00:00,29.815
5,16-Jul-17,20:00:00,29.815
5,16-Jul-17,20:30:00,29.815
5,16-Jul-17,20:30:00,29.84
5,16-Jul-17,21:00:00,29.84
5,16-Jul-17,21:00:00,29.865
5,16-Jul-17,21:30:00,29.84
5,16-Jul-17,21:30:00,29.865
5,16-Jul-17,22:00:00,29.865
5,16-Jul-17,22:00:00,29.865
5,16-Jul-17,22:30:00,29.865
5,16-Jul-17,22:30:00,29.84
5,16-Jul-17,23:00:00,29.84
5,16-Jul-17,23:00:00,29.84
5,16-Jul-17,23:30:00,29.84
5,16-Jul-17,23:30:00,29.815
5,17-Jul-17,0:00:00,29.815
5,17-Jul-17,0:00:00,29.815
5,17-Jul-17,0:30:00,29.815
5,17-Jul-17,0:30:00,29.79
5,17-Jul-17,1:00:00,29.79
5,17-Jul-17,1:00:00,29.79
5,17-Jul-17,1:30:00,29.765
5,17-Jul-17,1:30:00,29.765
5,17-Jul-17,2:00:00,29.765
5,17-Jul-17,2:00:00,29.74
5,17-Jul-17,2:30:00,29.715
5,17-Jul-17,2:30:00,29.69
5,17-Jul-17,3:00:00,29.665
5,17-Jul-17,3:00:00,29.665
5,17-Jul-17,3:30:00,29.64
5,17-Jul-17,3:30:00,29.615
5,17-Jul-17,4:00:00,29.615
5,17-Jul-17,4:00:00,29.59
5,17-Jul-17,4:30:00,29.565
5,17-Jul-17,4:30:00,29.54
5,17-Jul-17,5:00:00,29.54
5,17-Jul-17,5:00:00,29.54
5,17-Jul-17,5:30:00,29.54
5,17-Jul-17,5:30:00,29.515
5,17-Jul-17,6:00:00,29.49
5,17-Jul-17,6:00:00,29.49
5,17-Jul-17,6:30:00,29.414
5,17-Jul-17,6:30:00,29.389
5,17-Jul-17,7:00:00,29.315
5,17-Jul-17,7:00:00,29.265
5,17-Jul-17,7:30:00,29.389
5,17-Jul-17,7:30:00,29.265
5,17-Jul-17,8:00:00,29.464
5,17-Jul-17,8:00:00,29.365
5,17-Jul-17,8:30:00,29.389
5,17-Jul-17,8:30:00,29.34
5,17-Jul-17,9:00:00,29.34
5,17-Jul-17,9:00:00,29.34
5,17-Jul-17,9:30:00,29.215
5,17-Jul-17,9:30:00,29.165
5,17-Jul-17,10:00:00,29.14
5,17-Jul-17,10:00:00,29.115
5,17-Jul-17,10:30:00,29.165
5,17-Jul-17,10:30:00,29.14
5,17-Jul-17,11:00:00,29.14
5,17-Jul-17,11:00:00,29.115
5,17-Jul-17,11:30:00,29.09
5,17-Jul-17,11:30:00,29.065
5,17-Jul-17,12:00:00,29.09
5,17-Jul-17,12:00:00,29.09
5,17-Jul-17,12:30:00,29.115
5,17-Jul-17,12:30:00,29.115
5,17-Jul-17,13:00:00,29.165
5,17-Jul-17,13:00:00,29.165
5,17-Jul-17,13:30:00,29.165
5,17-Jul-17,13:30:00,29.14
5,17-Jul-17,14:00:00,29.215
5,17-Jul-17,14:00:00,29.215
5,17-Jul-17,14:30:00,29.14
5,17-Jul-17,14:30:00,29.115
5,17-Jul-17,15:00:00,29.04
5,17-Jul-17,15:00:00,29.015
5,17-Jul-17,15:30:00,28.941
5,17-Jul-17,15:30:00,28.891
5,17-Jul-17,16:00:00,28.841
5,17-Jul-17,16:00:00,28.766
5,17-Jul-17,16:30:00,28.766
5,17-Jul-17,16:30:00,28.667
5,17-Jul-17,17:00:00,28.766
5,17-Jul-17,17:00:00,28.667
5,17-Jul-17,17:30:00,28.816
5,17-Jul-17,17:30:00,28.742
5,17-Jul-17,18:00:00,28.916
5,17-Jul-17,18:00:00,28.866
5,17-Jul-17,18:30:00,28.941
5,17-Jul-17,18:30:00,28.891
5,17-Jul-17,19:00:00,28.941
5,17-Jul-17,19:00:00,28.891
5,17-Jul-17,19:30:00,28.916
5,17-Jul-17,19:30:00,28.866
5,17-Jul-17,20:00:00,29.065
5,17-Jul-17,20:00:00,28.916
5,17-Jul-17,20:30:00,29.09
5,17-Jul-17,20:30:00,28.965
5,17-Jul-17,21:00:00,29.065
5,17-Jul-17,21:00:00,28.941
5,17-Jul-17,21:30:00,29.065
5,17-Jul-17,21:30:00,28.916
5,17-Jul-17,22:00:00,29.065
5,17-Jul-17,22:00:00,28.916
5,17-Jul-17,22:30:00,29.04
5,17-Jul-17,22:30:00,28.916
5,17-Jul-17,23:00:00,29.015
5,17-Jul-17,23:00:00,28.891
5,17-Jul-17,23:30:00,28.99
5,17-Jul-17,23:30:00,28.866
5,18-Jul-17,0:00:00,28.965
5,18-Jul-17,0:00:00,28.841
5,18-Jul-17,0:30:00,28.916
5,18-Jul-17,0:30:00,28.816
5,18-Jul-17,1:00:00,28.916
5,18-Jul-17,1:00:00,28.791
5,18-Jul-17,1:30:00,28.891
5,18-Jul-17,1:30:00,28.791
5,18-Jul-17,2:00:00,28.866
5,18-Jul-17,2:00:00,28.717
5,18-Jul-17,2:30:00,28.841
5,18-Jul-17,2:30:00,28.692
5,18-Jul-17,3:00:00,28.841
5,18-Jul-17,3:00:00,28.692
5,18-Jul-17,3:30:00,28.816
5,18-Jul-17,3:30:00,28.667
5,18-Jul-17,4:00:00,28.816
5,18-Jul-17,4:00:00,28.667
5,18-Jul-17,4:30:00,28.816
5,18-Jul-17,4:30:00,28.667
5,18-Jul-17,5:00:00,28.816
5,18-Jul-17,5:00:00,28.667
5,18-Jul-17,5:30:00,28.791
5,18-Jul-17,5:30:00,28.692
5,18-Jul-17,6:00:00,28.791
5,18-Jul-17,6:00:00,28.667
5,18-Jul-17,6:30:00,28.766
5,18-Jul-17,6:30:00,28.667
5,18-Jul-17,7:00:00,28.766
5,18-Jul-17,7:00:00,28.642
5,18-Jul-17,7:30:00,28.642
5,18-Jul-17,7:30:00,28.394
5,18-Jul-17,8:00:00,28.593
5,18-Jul-17,8:00:00,28.072
5,18-Jul-17,8:30:00,28.667
5,18-Jul-17,8:30:00,28.171
5,18-Jul-17,9:00:00,28.543
5,18-Jul-17,9:00:00,28.32
5,18-Jul-17,9:30:00,28.543
5,18-Jul-17,9:30:00,28.369
5,18-Jul-17,10:00:00,28.444
5,18-Jul-17,10:00:00,28.394
5,18-Jul-17,10:30:00,28.468
5,18-Jul-17,10:30:00,28.419
5,18-Jul-17,11:00:00,28.493
5,18-Jul-17,11:00:00,28.468
5,18-Jul-17,11:30:00,28.518
5,18-Jul-17,11:30:00,28.493
5,18-Jul-17,12:00:00,28.518
5,18-Jul-17,12:00:00,28.518
5,18-Jul-17,12:30:00,28.543
5,18-Jul-17,12:30:00,28.543
5,18-Jul-17,13:00:00,28.617
5,18-Jul-17,13:00:00,28.692
5,18-Jul-17,13:30:00,28.791
5,18-Jul-17,13:30:00,28.841
5,18-Jul-17,14:00:00,28.941
5,18-Jul-17,14:00:00,29.04
5,18-Jul-17,14:30:00,29.065
5,18-Jul-17,14:30:00,29.19
5,18-Jul-17,15:00:00,29.19
5,18-Jul-17,15:00:00,29.34
5,18-Jul-17,15:30:00,29.265
5,18-Jul-17,15:30:00,29.439
5,18-Jul-17,16:00:00,29.315
5,18-Jul-17,16:00:00,29.49
5,18-Jul-17,16:30:00,29.414
5,18-Jul-17,16:30:00,29.59
5,18-Jul-17,17:00:00,29.414
