Date of Patch_HOToto,Date.Release,lunar.day,Colony,Timepoint,Treatment.1,Treatment.2,treat.zone,Treat.zone.2,Reef,Larval_No,Length_1,Width_1,Volume_1,Length_2,Width_2,Shape_class
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,5,0.776,0.645,0.206044664,0.776,0.645,Circular
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,6,0.77,0.778,0.295161116,0.778,0.77,Circular
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,7,0.838,0.918,0.486734241,0.918,0.838,Circular
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,8,0.864,0.847,0.44046642,0.864,0.847,Circular
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,9,1.051,1.033,0.969448124,1.054,1.036,Circular
20170717,20170714,-9,P7,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,10,0.699,0.845,0.286936812,0.845,0.699,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.534,0.487,0.05562358,0.534,0.487,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.656,0.654,0.151384592,0.656,0.654,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,0.666,0.648,0.153185257,0.666,0.648,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,0.695,0.675,0.181007118,0.695,0.675,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,0.614,0.764,0.18098474,0.764,0.614,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.588,0.697,0.138146125,0.697,0.588,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.693,0.703,0.195207104,0.703,0.693,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,0.758,0.789,0.294178492,0.789,0.758,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.865,0.668,0.274601964,0.865,0.668,Circular
20170717,20170714,-9,P17,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.67,0.679,0.17021885,0.67,0.679,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.772,0.785,0.30205944,0.785,0.772,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.885,0.546,0.192039394,0.885,0.546,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,1.141,0.494,0.261302573,1.141,0.494,Pear
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,0.622,0.657,0.137350425,0.657,0.622,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,0.841,0.835,0.405586454,0.841,0.835,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.518,0.506,0.056503982,0.518,0.506,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.53,0.514,0.061037463,0.53,0.514,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,0.606,0.616,0.114610702,0.616,0.606,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.746,0.73,0.24391689,0.746,0.73,Circular
20170717,20170714,-9,P18,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.671,0.708,0.18562226,0.708,0.671,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,1,0.841,0.825,0.39592998,0.841,0.825,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,2,0.916,1.006,0.698401893,1.006,0.916,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,3,0.949,0.965,0.689771984,0.965,0.949,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,4,0.511,0.608,0.079390303,0.608,0.511,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,5,0.867,0.761,0.358035432,0.867,0.761,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,6,0.974,0.924,0.666162767,0.974,0.924,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,7,0.752,0.833,0.322733601,0.833,0.752,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,8,0.823,0.699,0.272190223,0.823,0.699,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,9,0.835,0.817,0.382767948,0.835,0.817,Circular
20170718,20170715,-8,P1,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,10,1.288,1.296,2.291713001,1.297,1.273,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,1,0.629,0.55,0.098434008,0.629,0.55,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,2,0.517,0.655,0.094315308,0.655,0.517,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,3,0.505,0.46,0.044383027,0.505,0.46,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,4,0.702,0.603,0.147376198,0.702,0.603,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,5,0.606,0.51,0.078560475,0.606,0.51,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,6,0.505,0.48,0.048326321,0.505,0.48,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,7,0.573,0.54,0.078743599,0.573,0.54,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,8,0.755,0.69,0.223208426,0.755,0.69,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,9,0.784,0.725,0.265721465,0.784,0.725,Circular
20170718,20170715,-8,P2,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,10,0.551,0.549,0.075260376,0.549,0.551,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,1,0.633,0.653,0.140524575,0.653,0.633,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,2,0.746,0.703,0.226207398,0.746,0.703,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,3,0.847,0.852,0.428316209,0.852,0.847,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,4,0.811,0.831,0.373561624,0.831,0.811,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,5,0.562,0.655,0.111448372,0.655,0.562,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,6,0.758,0.774,0.283099324,0.774,0.758,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,7,0.922,0.634,0.281033995,0.922,0.634,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,8,0.689,0.794,0.246148928,0.794,0.689,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,9,0.701,0.689,0.191863772,0.701,0.689,Circular
20170718,20170715,-8,P3,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,10,0.722,0.852,0.311223286,0.852,0.722,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,1,0.938,0.938,0.636692674,0.938,0.938,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,2,0.697,0.785,0.246220024,0.785,0.697,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,3,0.663,0.764,0.211024205,0.764,0.663,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,4,0.768,0.778,0.293629803,0.778,0.768,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,5,0.724,0.852,0.312949903,0.852,0.724,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,6,0.811,0.807,0.352295647,0.811,0.807,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,7,0.874,0.894,0.502130269,0.894,0.874,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,8,0.861,0.897,0.49057983,0.897,0.861,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,9,0.734,0.74,0.242646515,0.74,0.734,Circular
20170718,20170715,-8,P5,T2,Ambient,Hot,Patch_AMB,Patch_AMB_HOT,Patch,10,0.737,0.713,0.227108053,0.737,0.713,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.752,0.793,0.292482951,0.793,0.752,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.983,0.943,0.706722504,0.983,0.943,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,0.718,0.704,0.210141925,0.718,0.704,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,0.639,0.714,0.171205077,0.714,0.639,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,1.153,1.069,1.249489251,1.079,1.055,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.989,0.727,0.425186928,0.989,0.727,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.75,0.778,0.280027201,0.778,0.75,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,1.219,1.001,1.224599465,1.214,0.984,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.965,1.202,1.106578076,1.202,0.959,Circular
20170718,20170715,-8,P11,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.912,0.997,0.679983685,0.997,0.912,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.65,0.574,0.11449038,0.65,0.574,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.567,0.62,0.101640782,0.62,0.567,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,0.654,0.694,0.169431024,0.694,0.654,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,0.618,0.576,0.104217444,0.618,0.576,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,0.651,0.667,0.155071556,0.667,0.651,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.633,0.669,0.147495291,0.669,0.633,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.605,0.66,0.131134547,0.66,0.605,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,0.765,0.766,0.28242225,0.766,0.765,Circular
20170718,20170715,-8,P16,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.628,0.663,0.142582046,0.663,0.628,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.703,0.624,0.1582699,0.703,0.624,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.589,0.408,0.047497354,0.589,0.408,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.583,0.411,0.047221443,0.583,0.411,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,0.55,0.535,0.071211715,0.55,0.535,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,0.72,0.431,0.079202344,0.72,0.431,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,0.514,0.615,0.082185456,0.615,0.514,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.582,0.519,0.075041099,0.582,0.519,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.642,0.468,0.074247231,0.642,0.468,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,0.833,0.823,0.386552221,0.833,0.823,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.585,0.617,0.107152069,0.617,0.585,Circular
20170718,20170715,-8,P19,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.574,0.414,0.046445428,0.574,0.414,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,1,0.807,0.821,0.361037142,0.821,0.807,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,2,0.91,1.018,0.70582468,1.018,0.91,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,3,0.928,0.71,0.357051736,0.928,0.71,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,4,1,0.993,0.810992796,1.001,0.989,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,5,0.712,0.76,0.240827275,0.76,0.712,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,6,0.9,0.918,0.561421294,0.918,0.9,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,7,0.932,0.828,0.489791222,0.932,0.828,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,8,0.989,1,0.804472277,1.018,0.989,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,9,0.882,0.943,0.568956489,0.943,0.882,Circular
20170718,20170715,-8,P20,T2,Hot,Hot,Patch_HOT,Patch_HOT_HOT,Patch,10,0.941,0.735,0.393434486,0.941,0.735,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,1,0.571,0.532,0.075895142,0.571,0.532,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,2,0.588,0.62,0.109309153,0.62,0.588,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,3,0.63,0.616,0.123868541,0.63,0.616,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,4,0.588,0.62,0.109309153,0.62,0.588,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,5,0.651,0.616,0.132264076,0.651,0.616,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,6,0.606,0.646,0.126045917,0.646,0.606,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,7,0.803,0.772,0.316070665,0.803,0.772,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,8,0.58,0.502,0.06972394,0.58,0.502,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,9,0.727,0.565,0.138766366,0.727,0.565,Circular
20170720,20170717,-6,P2,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,10,0.648,0.511,0.090180017,0.648,0.511,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,1,1.007,0.982,0.804267308,1.007,0.977,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,2,0.849,0.849,0.427316104,0.849,0.849,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,3,0.687,0.708,0.19458013,0.708,0.687,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,4,0.767,0.734,0.260676179,0.767,0.734,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,5,0.734,0.738,0.241336685,0.738,0.734,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,6,0.716,0.61,0.156893234,0.716,0.61,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,7,0.672,0.74,0.203385733,0.74,0.672,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,8,0.601,0.484,0.069591816,0.601,0.484,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,9,0.766,0.748,0.270009618,0.766,0.748,Circular
20170720,20170717,-6,P3,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,10,0.933,0.799,0.457062242,0.933,0.799,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,1,1,0.966,0.767490047,1,0.966,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,2,0.991,0.978,0.772580101,0.991,0.978,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,3,0.687,0.699,0.18966462,0.699,0.687,Pumpkin
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,4,0.866,0.585,0.211089201,0.866,0.585,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,5,0.909,0.906,0.55783102,0.909,0.906,Pumpkin
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,6,0.856,0.663,0.264906787,0.856,0.663,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,7,0.918,0.95,0.625534219,0.95,0.918,Pumpkin
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,8,0.788,0.712,0.258899327,0.788,0.712,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,9,0.82,0.767,0.325339603,0.82,0.767,Circular
20170720,20170717,-6,P10,T2,Ambient,Hot,Patch_HOT,Patch_AMB_HOT,Patch,10,0.935,0.933,0.625900082,0.935,0.933,Pumpkin
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,1,1.208,1.296,2.0158693,1.291,1.225,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,2,1.193,1.139,1.518612026,1.208,1.154,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,3,0.959,0.947,0.678352878,0.959,0.947,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,4,1.187,1.154,1.54323319,1.22,1.154,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,5,0.958,0.949,0.679801224,0.958,0.949,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,6,1.247,1.169,1.747754498,1.249,1.178,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,7,1.148,1.143,1.416102652,1.143,1.131,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,8,1.087,1.15,1.28520755,1.15,1.102,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,9,1.008,0.943,0.743126843,1.008,0.943,Circular
20170720,20170717,-6,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,10,1.058,1.122,1.158978951,1.122,1.06,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,1,1.14,1.182,1.493355326,1.214,1.149,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,2,0.82,0.783,0.339054668,0.82,0.783,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,3,1.021,0.554,0.263141601,1.021,0.554,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,4,0.95,0.995,0.73487229,0.995,0.95,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,5,0.887,0.918,0.545319592,0.918,0.887,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,6,1.139,1.093,1.274694968,1.143,1.093,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,7,0.962,1.11,0.937809442,1.11,0.962,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,8,0.826,0.755,0.319869254,0.826,0.755,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,9,1.095,1.037,1.060484317,1.101,1.066,Circular
20170722,20170719,-4,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,10,0.906,0.807,0.43966507,0.906,0.807,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,1,1.154,1.157,1.46621222,1.184,1.157,Pumpkin
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,2,1.037,1.141,1.151455878,1.166,1.06,Pumpkin
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,3,1.08,1.103,1.167124095,1.113,1.042,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,4,1.046,1.076,1.041852915,1.072,1.072,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,5,0.976,1.011,0.800793328,0.935,0.882,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,6,1.006,1.002,0.835699041,1.143,1.089,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,7,1.009,0.954,0.762074766,1.009,0.954,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,8,1.08,1.025,1.007891404,1.066,1.036,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,9,1.356,1.132,1.937897186,1.356,1.154,Circular
20170724,20170721,-2,R7,T2,Ambient,Ambient,Rim_AMB,Rim_AMB_AMB,Rim,10,1.272,1.187,1.874969294,1.222,1.173,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,1,0.61,0.605,0.112018285,0.61,0.605,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,2,0.732,0.72,0.228457623,0.732,0.72,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,3,0.772,0.746,0.27279145,0.772,0.746,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,4,0.805,0.755,0.303811468,0.805,0.755,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,5,0.709,0.667,0.183934263,0.709,0.667,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,6,0.832,0.895,0.456048701,0.895,0.832,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,7,0.8,0.819,0.353074438,0.819,0.8,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,8,0.633,0.651,0.1396651,0.651,0.633,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,9,0.62,0.609,0.117256375,0.62,0.609,Circular
20170717,20170714,-9,R3,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,10,0.63,0.636,0.132042528,0.636,0.63,Circular
20170720,20170717,-6,R7,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,1,0.891,0.911,0.541889407,0.911,0.891,Circular
20170720,20170717,-6,R7,T2,Ambient,Hot,Rim_AMB,Rim_AMB_HOT,Rim,2,0.854,0.862,0.4457063,0.862,0.854,Circular
